,terms,questions,termID
15468,underlying mortality assumption,what is meant by underlying mortality assumption,967
15469,underlying mortality assumption,describe underlying mortality assumption,967
15470,underlying mortality assumption,what do you know underlying mortality assumption,967
15471,underlying mortality assumption,help me with underlying mortality assumption,967
15472,underlying retention,what is underlying retention,968
15473,underlying retention,what do you mean by underlying retention,968
15474,underlying retention,explain underlying retention,968
15475,underlying retention,define underlying retention,968
15476,underlying retention,can you tell me about underlying retention,968
15477,underlying retention,what is meant by underlying retention,968
15478,underlying retention,can you give me an idea about underlying retention,968
15479,underlying retention,can you please give short description about underlying retention,968
15480,underlying retention,briefly explain underlying retention,968
15481,underlying retention,what do you know about underlying retention,968
15482,underlying retention,please explain underlying retention,968
15483,underlying retention,can you say about underlying retention,968
15484,underlying retention,what is meant by underlying retention,968
15485,underlying retention,describe underlying retention,968
15486,underlying retention,what do you know underlying retention,968
15487,underlying retention,help me with underlying retention,968
15488,underpricing,what is underpricing,969
15489,underpricing,what do you mean by underpricing,969
15490,underpricing,explain underpricing,969
15491,underpricing,define underpricing,969
15492,underpricing,can you tell me about underpricing,969
15493,underpricing,what is meant by underpricing,969
15494,underpricing,can you give me an idea about underpricing,969
15495,underpricing,can you please give short description about underpricing,969
15496,underpricing,briefly explain underpricing,969
15497,underpricing,what do you know about underpricing,969
15498,underpricing,please explain underpricing,969
15499,underpricing,can you say about underpricing,969
15500,underpricing,what is meant by underpricing,969
15501,underpricing,describe underpricing,969
15502,underpricing,what do you know underpricing,969
15503,underpricing,help me with underpricing,969
15504,underwriter,what is underwriter,970
15505,underwriter,what do you mean by underwriter,970
15506,underwriter,explain underwriter,970
15507,underwriter,define underwriter,970
15508,underwriter,can you tell me about underwriter,970
15509,underwriter,what is meant by underwriter,970
15510,underwriter,can you give me an idea about underwriter,970
15511,underwriter,can you please give short description about underwriter,970
15512,underwriter,briefly explain underwriter,970
15513,underwriter,what do you know about underwriter,970
15514,underwriter,please explain underwriter,970
15515,underwriter,can you say about underwriter,970
15516,underwriter,what is meant by underwriter,970
15517,underwriter,describe underwriter,970
15518,underwriter,what do you know underwriter,970
15519,underwriter,help me with underwriter,970
15520,underwriters association,what is underwriters association,971
15521,underwriters association,what do you mean by underwriters association,971
15522,underwriters association,explain underwriters association,971
15523,underwriters association,define underwriters association,971
15524,underwriters association,can you tell me about underwriters association,971
15525,underwriters association,what is meant by underwriters association,971
15526,underwriters association,can you give me an idea about underwriters association,971
15527,underwriters association,can you please give short description about underwriters association,971
15528,underwriters association,briefly explain underwriters association,971
15529,underwriters association,what do you know about underwriters association,971
15530,underwriters association,please explain underwriters association,971
15531,underwriters association,can you say about underwriters association,971
15532,underwriters association,what is meant by underwriters association,971
15533,underwriters association,describe underwriters association,971
15534,underwriters association,what do you know underwriters association,971
15535,underwriters association,help me with underwriters association,971
15536,underwriters laboratories - ul,what is underwriters laboratories - ul,972
15537,underwriters laboratories - ul,what do you mean by underwriters laboratories - ul,972
15538,underwriters laboratories - ul,explain underwriters laboratories - ul,972
15539,underwriters laboratories - ul,define underwriters laboratories - ul,972
15540,underwriters laboratories - ul,can you tell me about underwriters laboratories - ul,972
15541,underwriters laboratories - ul,what is meant by underwriters laboratories - ul,972
15542,underwriters laboratories - ul,can you give me an idea about underwriters laboratories - ul,972
15543,underwriters laboratories - ul,can you please give short description about underwriters laboratories - ul,972
15544,underwriters laboratories - ul,briefly explain underwriters laboratories - ul,972
15545,underwriters laboratories - ul,what do you know about underwriters laboratories - ul,972
15546,underwriters laboratories - ul,please explain underwriters laboratories - ul,972
15547,underwriters laboratories - ul,can you say about underwriters laboratories - ul,972
15548,underwriters laboratories - ul,what is meant by underwriters laboratories - ul,972
